TIME,IR1,IR2,US
03:10:47,30,120,41
03:11:58,30,120,41
03:12:48,30,120,41
03:13:23,30,120,41
03:13:25,30,120,41
03:14:38,30,120,41
03:15:33,30,120,41
03:18:40,30,120,41
03:18:56,30,120,41
03:19:11,30,120,41
03:22:31,30,120,41
03:23:32,30,120,41
03:25:17,30,120,41
03:10:07,30,120,41
03:10:47,30,120,41
03:11:58,30,120,41
03:12:48,30,120,41
03:13:23,30,120,41
03:13:25,30,120,41
03:14:38,30,120,41
03:15:33,30,120,41
03:18:40,30,120,41
03:18:56,30,120,41
03:19:11,30,120,41
03:22:31,30,120,41
03:23:32,30,120,41
03:25:17,30,120,41
03:28:56,30,120,41
03:10:07,30,120,41
03:10:47,30,120,41
03:11:58,30,120,41
03:12:48,30,120,41
03:13:23,30,120,41
03:13:25,30,120,41
03:14:38,30,120,41
03:15:33,30,120,41
03:18:40,30,120,41
03:18:56,30,120,41
03:19:11,30,120,41
03:22:31,30,120,41
03:23:32,30,120,41
03:25:17,30,120,41
03:28:56,30,120,41
03:10:07,30,120,41
03:10:47,30,120,41
03:11:58,30,120,41
03:12:48,30,120,41
03:13:23,30,120,41
03:13:25,30,120,41
03:14:38,30,120,41
03:15:33,30,120,41
03:18:40,30,120,41
03:18:56,30,120,41
03:19:11,30,120,41
03:22:31,30,120,41
03:23:32,30,120,41
03:25:17,30,120,41
03:28:56,30,120,41
03:32:44,30,120,41
03:10:07,30,120,41
03:10:47,30,120,41
03:11:58,30,120,41
03:12:48,30,120,41
03:13:23,30,120,41
03:13:25,30,120,41
03:14:38,30,120,41
03:15:33,30,120,41
03:18:40,30,120,41
03:18:56,30,120,41
03:19:11,30,120,41
03:22:31,30,120,41
03:23:32,30,120,41
03:25:17,30,120,41
03:28:56,30,120,41
03:32:44,30,120,41
03:35:49,30,120,41
03:09:37,30,120,42
03:10:16,30,120,42
03:11:08,30,120,42
03:11:10,30,120,42
03:13:13,30,120,42
03:14:43,30,120,42
03:09:37,30,120,42
03:10:16,30,120,42
03:11:08,30,120,42
03:11:10,30,120,42
03:13:13,30,120,42
03:14:43,30,120,42
03:18:55,30,120,42
03:19:02,30,120,42
03:19:30,30,120,42
03:20:51,30,120,42
03:09:37,30,120,42
03:10:16,30,120,42
03:11:08,30,120,42
03:11:10,30,120,42
03:13:13,30,120,42
03:14:43,30,120,42
03:18:55,30,120,42
03:19:02,30,120,42
03:19:30,30,120,42
03:20:51,30,120,42
03:22:55,30,120,42
03:23:15,30,120,42
03:25:32,30,120,42
03:26:08,30,120,42
03:09:37,30,120,42
03:10:16,30,120,42
03:11:08,30,120,42
03:11:10,30,120,42
03:13:13,30,120,42
03:14:43,30,120,42
03:18:55,30,120,42
03:19:02,30,120,42
03:19:30,30,120,42
03:20:51,30,120,42
03:22:55,30,120,42
03:23:15,30,120,42
03:25:32,30,120,42
03:26:08,30,120,42
03:27:10,30,120,42
03:09:37,30,120,42
03:10:16,30,120,42
03:11:08,30,120,42
03:11:10,30,120,42
03:13:13,30,120,42
03:14:43,30,120,42
03:18:55,30,120,42
03:19:02,30,120,42
03:19:30,30,120,42
03:20:51,30,120,42
03:22:55,30,120,42
03:23:15,30,120,42
03:25:32,30,120,42
03:26:08,30,120,42
03:27:10,30,120,42
03:09:37,30,120,42
03:10:16,30,120,42
03:11:08,30,120,42
03:11:10,30,120,42
03:13:13,30,120,42
03:14:43,30,120,42
03:18:55,30,120,42
03:19:02,30,120,42
03:19:30,30,120,42
03:20:51,30,120,42
03:22:55,30,120,42
03:23:15,30,120,42
03:25:32,30,120,42
03:26:08,30,120,42
03:27:10,30,120,42
03:31:02,30,120,42
03:31:51,30,120,42
03:32:03,30,120,42
03:09:37,30,120,42
03:10:16,30,120,42
03:11:08,30,120,42
03:11:10,30,120,42
03:13:13,30,120,42
03:14:43,30,120,42
03:18:55,30,120,42
03:19:02,30,120,42
03:19:30,30,120,42
03:20:51,30,120,42
03:22:55,30,120,42
03:23:15,30,120,42
03:25:32,30,120,42
03:26:08,30,120,42
03:27:10,30,120,42
03:31:02,30,120,42
03:31:51,30,120,42
03:32:03,30,120,42
03:09:37,30,120,42
03:10:16,30,120,42
03:11:08,30,120,42
03:11:10,30,120,42
03:13:13,30,120,42
03:14:43,30,120,42
03:18:55,30,120,42
03:19:02,30,120,42
03:19:30,30,120,42
03:20:51,30,120,42
03:22:55,30,120,42
03:23:15,30,120,42
03:25:32,30,120,42
03:26:08,30,120,42
03:27:10,30,120,42
03:31:02,30,120,42
03:31:51,30,120,42
03:32:03,30,120,42
03:36:03,30,120,42
03:09:24,30,120,43
03:09:33,30,120,43
03:09:46,30,120,43
03:10:08,30,120,43
03:11:25,30,120,43
03:11:36,30,120,43
03:11:38,30,120,43
03:11:51,30,120,43
03:12:09,30,120,43
03:13:19,30,120,43
03:09:24,30,120,43
03:09:33,30,120,43
03:09:46,30,120,43
03:10:08,30,120,43
03:11:25,30,120,43
03:11:36,30,120,43
03:11:38,30,120,43
03:11:51,30,120,43
03:12:09,30,120,43
03:13:19,30,120,43
03:17:34,30,120,43
03:18:41,30,120,43
03:19:43,30,120,43
03:20:26,30,120,43
03:20:37,30,120,43
03:09:24,30,120,43
03:09:33,30,120,43
03:09:46,30,120,43
03:10:08,30,120,43
03:11:25,30,120,43
03:11:36,30,120,43
03:11:38,30,120,43
03:11:51,30,120,43
03:12:09,30,120,43
03:13:19,30,120,43
03:17:34,30,120,43
03:18:41,30,120,43
03:19:43,30,120,43
03:20:26,30,120,43
03:20:37,30,120,43
03:22:24,30,120,43
03:22:41,30,120,43
03:22:55,30,120,43
03:23:10,30,120,43
03:23:47,30,120,43
03:23:53,30,120,43
03:24:07,30,120,43
03:24:19,30,120,43
03:25:05,30,120,43
03:25:20,30,120,43
03:09:24,30,120,43
03:09:33,30,120,43
03:09:46,30,120,43
03:10:08,30,120,43
03:11:25,30,120,43
03:11:36,30,120,43
03:11:38,30,120,43
03:11:51,30,120,43
03:12:09,30,120,43
03:13:19,30,120,43
03:17:34,30,120,43
03:18:41,30,120,43
03:19:43,30,120,43
03:20:26,30,120,43
03:20:37,30,120,43
03:22:24,30,120,43
03:22:41,30,120,43
03:22:55,30,120,43
03:23:10,30,120,43
03:23:47,30,120,43
03:23:53,30,120,43
03:24:07,30,120,43
03:24:19,30,120,43
03:25:05,30,120,43
03:25:20,30,120,43
03:26:37,30,120,43
03:09:24,30,120,43
03:09:33,30,120,43
03:09:46,30,120,43
03:10:08,30,120,43
03:11:25,30,120,43
03:11:36,30,120,43
03:11:38,30,120,43
03:11:51,30,120,43
03:12:09,30,120,43
03:13:19,30,120,43
03:17:34,30,120,43
03:18:41,30,120,43
03:19:43,30,120,43
03:20:26,30,120,43
03:20:37,30,120,43
03:22:24,30,120,43
03:22:41,30,120,43
03:22:55,30,120,43
03:23:10,30,120,43
03:23:47,30,120,43
03:23:53,30,120,43
03:24:07,30,120,43
03:24:19,30,120,43
03:25:05,30,120,43
03:25:20,30,120,43
03:26:37,30,120,43
03:29:01,30,120,43
03:29:10,30,120,43
03:09:24,30,120,43
03:09:33,30,120,43
03:09:46,30,120,43
03:10:08,30,120,43
03:11:25,30,120,43
03:11:36,30,120,43
03:11:38,30,120,43
03:11:51,30,120,43
03:12:09,30,120,43
03:13:19,30,120,43
03:17:34,30,120,43
03:18:41,30,120,43
03:19:43,30,120,43
03:20:26,30,120,43
03:20:37,30,120,43
03:22:24,30,120,43
03:22:41,30,120,43
03:22:55,30,120,43
03:23:10,30,120,43
03:23:47,30,120,43
03:23:53,30,120,43
03:24:07,30,120,43
03:24:19,30,120,43
03:25:05,30,120,43
03:25:20,30,120,43
03:26:37,30,120,43
03:29:01,30,120,43
03:29:10,30,120,43
03:31:33,30,120,43
03:32:09,30,120,43
03:09:24,30,120,43
03:09:33,30,120,43
03:09:46,30,120,43
03:10:08,30,120,43
03:11:25,30,120,43
03:11:36,30,120,43
03:11:38,30,120,43
03:11:51,30,120,43
03:12:09,30,120,43
03:13:19,30,120,43
03:17:34,30,120,43
03:18:41,30,120,43
03:19:43,30,120,43
03:20:26,30,120,43
03:20:37,30,120,43
03:22:24,30,120,43
03:22:41,30,120,43
03:22:55,30,120,43
03:23:10,30,120,43
03:23:47,30,120,43
03:23:53,30,120,43
03:24:07,30,120,43
03:24:19,30,120,43
03:25:05,30,120,43
03:25:20,30,120,43
03:26:37,30,120,43
03:29:01,30,120,43
03:29:10,30,120,43
03:31:33,30,120,43
03:32:09,30,120,43
03:09:24,30,120,43
03:09:33,30,120,43
03:09:46,30,120,43
03:10:08,30,120,43
03:11:25,30,120,43
03:11:36,30,120,43
03:11:38,30,120,43
03:11:51,30,120,43
03:12:09,30,120,43
03:13:19,30,120,43
03:17:34,30,120,43
03:18:41,30,120,43
03:19:43,30,120,43
03:20:26,30,120,43
03:20:37,30,120,43
03:22:24,30,120,43
03:22:41,30,120,43
03:22:55,30,120,43
03:23:10,30,120,43
03:23:47,30,120,43
03:23:53,30,120,43
03:24:07,30,120,43
03:24:19,30,120,43
03:25:05,30,120,43
03:25:20,30,120,43
03:26:37,30,120,43
03:29:01,30,120,43
03:29:10,30,120,43
03:31:33,30,120,43
03:32:09,30,120,43
03:35:15,30,120,43
03:08:32,30,120,44
03:09:09,30,120,44
03:11:17,30,120,44
03:12:33,30,120,44
03:13:09,30,120,44
03:13:28,30,120,44
03:13:57,30,120,44
03:14:08,30,120,44
03:14:15,30,120,44
03:08:32,30,120,44
03:09:09,30,120,44
03:11:17,30,120,44
03:12:33,30,120,44
03:13:09,30,120,44
03:13:28,30,120,44
03:13:57,30,120,44
03:14:08,30,120,44
03:14:15,30,120,44
03:17:46,30,120,44
03:18:57,30,120,44
03:20:04,30,120,44
03:08:32,30,120,44
03:09:09,30,120,44
03:11:17,30,120,44
03:12:33,30,120,44
03:13:09,30,120,44
03:13:28,30,120,44
03:13:57,30,120,44
03:14:08,30,120,44
03:14:15,30,120,44
03:17:46,30,120,44
03:18:57,30,120,44
03:20:04,30,120,44
03:22:48,30,120,44
03:23:25,30,120,44
03:23:37,30,120,44
03:24:50,30,120,44
03:25:54,30,120,44
03:08:32,30,120,44
03:09:09,30,120,44
03:11:17,30,120,44
03:12:33,30,120,44
03:13:09,30,120,44
03:13:28,30,120,44
03:13:57,30,120,44
03:14:08,30,120,44
03:14:15,30,120,44
03:17:46,30,120,44
03:18:57,30,120,44
03:20:04,30,120,44
03:22:48,30,120,44
03:23:25,30,120,44
03:23:37,30,120,44
03:24:50,30,120,44
03:25:54,30,120,44
03:26:38,30,120,44
03:27:02,30,120,44
03:08:32,30,120,44
03:09:09,30,120,44
03:11:17,30,120,44
03:12:33,30,120,44
03:13:09,30,120,44
03:13:28,30,120,44
03:13:57,30,120,44
03:14:08,30,120,44
03:14:15,30,120,44
03:17:46,30,120,44
03:18:57,30,120,44
03:20:04,30,120,44
03:22:48,30,120,44
03:23:25,30,120,44
03:23:37,30,120,44
03:24:50,30,120,44
03:25:54,30,120,44
03:26:38,30,120,44
03:27:02,30,120,44
03:08:32,30,120,44
03:09:09,30,120,44
03:11:17,30,120,44
03:12:33,30,120,44
03:13:09,30,120,44
03:13:28,30,120,44
03:13:57,30,120,44
03:14:08,30,120,44
03:14:15,30,120,44
03:17:46,30,120,44
03:18:57,30,120,44
03:20:04,30,120,44
03:22:48,30,120,44
03:23:25,30,120,44
03:23:37,30,120,44
03:24:50,30,120,44
03:25:54,30,120,44
03:26:38,30,120,44
03:27:02,30,120,44
03:30:53,30,120,44
03:31:20,30,120,44
03:08:32,30,120,44
03:09:09,30,120,44
03:11:17,30,120,44
03:12:33,30,120,44
03:13:09,30,120,44
03:13:28,30,120,44
03:13:57,30,120,44
03:14:08,30,120,44
03:14:15,30,120,44
03:17:46,30,120,44
03:18:57,30,120,44
03:20:04,30,120,44
03:22:48,30,120,44
03:23:25,30,120,44
03:23:37,30,120,44
03:24:50,30,120,44
03:25:54,30,120,44
03:26:38,30,120,44
03:27:02,30,120,44
03:30:53,30,120,44
03:31:20,30,120,44
03:33:09,30,120,44
03:08:32,30,120,44
03:09:09,30,120,44
03:11:17,30,120,44
03:12:33,30,120,44
03:13:09,30,120,44
03:13:28,30,120,44
03:13:57,30,120,44
03:14:08,30,120,44
03:14:15,30,120,44
03:17:46,30,120,44
03:18:57,30,120,44
03:20:04,30,120,44
03:22:48,30,120,44
03:23:25,30,120,44
03:23:37,30,120,44
03:24:50,30,120,44
03:25:54,30,120,44
03:26:38,30,120,44
03:27:02,30,120,44
03:30:53,30,120,44
03:31:20,30,120,44
03:33:09,30,120,44
03:35:28,30,120,44
03:35:44,30,120,44
03:10:27,30,120,45
03:11:28,30,120,45
03:11:36,30,120,45
03:11:43,30,120,45
03:12:29,30,120,45
03:13:34,30,120,45
03:13:51,30,120,45
03:14:31,30,120,45
03:10:27,30,120,45
03:11:28,30,120,45
03:11:36,30,120,45
03:11:43,30,120,45
03:12:29,30,120,45
03:13:34,30,120,45
03:13:51,30,120,45
03:14:31,30,120,45
03:17:45,30,120,45
03:18:04,30,120,45
03:19:33,30,120,45
03:20:45,30,120,45
03:20:49,30,120,45
03:10:27,30,120,45
03:11:28,30,120,45
03:11:36,30,120,45
03:11:43,30,120,45
03:12:29,30,120,45
03:13:34,30,120,45
03:13:51,30,120,45
03:14:31,30,120,45
03:17:45,30,120,45
03:18:04,30,120,45
03:19:33,30,120,45
03:20:45,30,120,45
03:20:49,30,120,45
03:23:03,30,120,45
03:24:25,30,120,45
03:24:48,30,120,45
03:25:16,30,120,45
03:10:27,30,120,45
03:11:28,30,120,45
03:11:36,30,120,45
03:11:43,30,120,45
03:12:29,30,120,45
03:13:34,30,120,45
03:13:51,30,120,45
03:14:31,30,120,45
03:17:45,30,120,45
03:18:04,30,120,45
03:19:33,30,120,45
03:20:45,30,120,45
03:20:49,30,120,45
03:23:03,30,120,45
03:24:25,30,120,45
03:24:48,30,120,45
03:25:16,30,120,45
03:10:27,30,120,45
03:11:28,30,120,45
03:11:36,30,120,45
03:11:43,30,120,45
03:12:29,30,120,45
03:13:34,30,120,45
03:13:51,30,120,45
03:14:31,30,120,45
03:17:45,30,120,45
03:18:04,30,120,45
03:19:33,30,120,45
03:20:45,30,120,45
03:20:49,30,120,45
03:23:03,30,120,45
03:24:25,30,120,45
03:24:48,30,120,45
03:25:16,30,120,45
03:10:27,30,120,45
03:11:28,30,120,45
03:11:36,30,120,45
03:11:43,30,120,45
03:12:29,30,120,45
03:13:34,30,120,45
03:13:51,30,120,45
03:14:31,30,120,45
03:17:45,30,120,45
03:18:04,30,120,45
03:19:33,30,120,45
03:20:45,30,120,45
03:20:49,30,120,45
03:23:03,30,120,45
03:24:25,30,120,45
03:24:48,30,120,45
03:25:16,30,120,45
03:31:48,30,120,45
03:10:27,30,120,45
03:11:28,30,120,45
03:11:36,30,120,45
03:11:43,30,120,45
03:12:29,30,120,45
03:13:34,30,120,45
03:13:51,30,120,45
03:14:31,30,120,45
03:17:45,30,120,45
03:18:04,30,120,45
03:19:33,30,120,45
03:20:45,30,120,45
03:20:49,30,120,45
03:23:03,30,120,45
03:24:25,30,120,45
